X,Y,X,Y,Licence,CompName,Latitude,Longitude,KBE,GroundElev,SurfLoc,EDCT,RatingLev,LicStatus,LicStatDat,OpSurvProv,auxiliary_,icon_url
-115.574159,55.070488,,,"0027908",Cardinal Energy Ltd.(A6A7),55.070487999999997,-115.574158999999995,935.700000000000045,931.500000000000000,04:23:07.000,BWL,J,Issued,04 Mar 1965,,,
-115.45998,55.026964,,,"0027916",Cardinal Energy Ltd.(A6A7),55.026964000000000,-115.459980000000002,770.500000000000000,767.200000000000045,02:04:07.000,BWL,J,Issued,05 Mar 1965,,,
-115.612393,55.099588,,,"0027919",Cardinal Energy Ltd.(A6A7),55.099587999999997,-115.612392999999997,870.200000000000045,865.299999999999955,02:33:07.000,BWL,J,Amended,12 Jan 1995,,,
-115.612393,55.099588,,,"0027919",Cardinal Energy Ltd.(A6A7),55.099587999999997,-115.612392999999997,870.200000000000045,865.299999999999955,02:33:07.000,BWL,J,Amended,12 Jan 1995,,,
-115.39702,55.019265,,,"0027940",Cardinal Energy Ltd.(A6A7),55.019264999999997,-115.397019999999998,784.899999999999977,784.899999999999977,12:36:06.000,BWL,J,Issued,09 Mar 1965,,,
-115.39671,55.041115,,,"0027965",Cardinal Energy Ltd.(A6A7),55.041114999999998,-115.396709999999999,750.100000000000023,750.100000000000023,04:12:07.000,BWL,J,Issued,11 Mar 1965,,,
-115.307507,54.997859,,,"0027982",Cardinal Energy Ltd.(A6A7),54.997858999999998,-115.307507000000001,789.600000000000023,784.799999999999955,02:28:06.000,"140",J,Suspension,31 Mar 2019,,,
-115.307507,54.997859,,,"0027982",Cardinal Energy Ltd.(A6A7),54.997858999999998,-115.307507000000001,789.600000000000023,784.799999999999955,02:28:06.000,"140",J,Suspension,31 Mar 2019,,,
-115.307507,54.997859,,,"0027982",Cardinal Energy Ltd.(A6A7),54.997858999999998,-115.307507000000001,789.600000000000023,784.799999999999955,02:28:06.000,"140",J,Suspension,31 Mar 2019,,,
-115.332937,54.990454,,,"0027983",Cardinal Energy Ltd.(A6A7),54.990454000000000,-115.332937000000001,821.700000000000045,817.799999999999955,10:20:06.000,BWL,J,Issued,15 Mar 1965,,,
-115.625002,55.085133,,,"0027989",Cardinal Energy Ltd.(A6A7),55.085132999999999,-115.625001999999995,875.700000000000045,871.700000000000045,04:28:07.000,BWL,J,Issued,16 Mar 1965,,,
-115.650463,55.070492,,,"0028023",Cardinal Energy Ltd.(A6A7),55.070492000000002,-115.650463000000002,874.200000000000045,870.200000000000045,04:20:07.000,BWL,J,Abandoned,14 Mar 2012,,,./1.png
-115.53632,55.041395,,,"0028031",Cardinal Energy Ltd.(A6A7),55.041395000000001,-115.536320000000003,934.200000000000045,930.200000000000045,02:12:07.000,BWL,J,Abandoned,27 Feb 2015,,,./1.png
-115.345505,54.990443,,,"0028039",Cardinal Energy Ltd.(A6A7),54.990442999999999,-115.345505000000003,846.700000000000045,841.200000000000045,12:20:06.000,BWL,J,Amended,12 May 2003,,,
-115.345505,54.990443,,,"0028039",Cardinal Energy Ltd.(A6A7),54.990442999999999,-115.345505000000003,846.700000000000045,841.200000000000045,12:20:06.000,BWL,J,Amended,12 May 2003,,,
-115.345505,54.990443,,,"0028039",Cardinal Energy Ltd.(A6A7),54.990442999999999,-115.345505000000003,846.700000000000045,841.200000000000045,12:20:06.000,BWL,J,Amended,12 May 2003,,,
-115.47269,55.02729,,,"0028040",Cardinal Energy Ltd.(A6A7),55.027290000000001,-115.472690000000000,835.799999999999955,833.600000000000023,04:04:07.000,BWL,J,Abandoned,14 Nov 2011,,,./1.png
-115.599761,55.08513,,,"0028044",Cardinal Energy Ltd.(A6A7),55.085129999999999,-115.599761000000001,940.000000000000000,936.000000000000000,04:27:07.000,BWL,J,Issued,25 Mar 1965,,,
-115.447258,55.034188,,,"0028049",Cardinal Energy Ltd.(A6A7),55.034188000000000,-115.447258000000005,761.700000000000045,757.700000000000045,12:03:07.000,BWL,J,Issued,26 Mar 1965,,,
-115.459972,55.034324,,,"0028050",Cardinal Energy Ltd.(A6A7),55.034323999999998,-115.459971999999993,820.500000000000000,816.600000000000023,10:04:07.000,BWL,J,Suspension,29 Dec 2006,,,
-115.54897,54.961547,,,"0028057",Cardinal Energy Ltd.(A6A7),54.961547000000003,-115.548969999999997,956.799999999999955,952.500000000000000,12:12:06.000,BWL,J,Issued,29 Mar 1965,,,
-115.66291,55.106417,,,"0028071",Cardinal Energy Ltd.(A6A7),55.106417000000000,-115.662909999999997,781.799999999999955,776.600000000000023,10:31:07.000,BWL,J,Abandoned,20 Aug 2014,,,./1.png
-115.63871,55.056038,,,"0028079",Cardinal Energy Ltd.(A6A7),55.056038000000001,-115.638710000000003,949.799999999999955,945.500000000000000,02:17:07.000,BWL,J,Issued,02 Apr 1965,,,
-115.536325,55.056077,,,"0028088",Cardinal Energy Ltd.(A6A7),55.056077000000002,-115.536325000000005,945.500000000000000,941.200000000000045,02:13:07.000,BWL,J,Suspension,06 Nov 2006,,,
-115.485441,55.019543,,,"0028112",Cardinal Energy Ltd.(A6A7),55.019542999999999,-115.485440999999994,836.700000000000045,832.700000000000045,10:32:06.000,BWL,J,Issued,07 Apr 1965,,,
-115.587458,55.092347,,,"0028113",Paramount Resources Ltd.(0AW4),55.092346999999997,-115.587457999999998,884.799999999999955,880.899999999999977,10:27:07.000,BWL,J,RecExempt,31 Dec 1998,,,./0.png
-115.396482,55.034178,,,"0028117",Cardinal Energy Ltd.(A6A7),55.034177999999997,-115.396482000000006,728.200000000000045,728.200000000000045,12:01:07.000,BWL,J,Abandoned,02 Feb 2019,,,./1.png
-115.47273,54.93969,,,"0028119",Acquisition Oil Corp.(A7N3),54.939689999999999,-115.472729999999999,1015.000000000000000,1010.700000000000045,04:04:06.000,BWL,J,Suspension,01 Mar 2016,,,
-115.586876,55.070505,,,"0028120",Cardinal Energy Ltd.(A6A7),55.070504999999997,-115.586876000000004,945.600000000000023,941.600000000000023,02:22:07.000,BWL,J,Suspension,31 May 2018,,,
-115.586876,55.070505,,,"0028120",Cardinal Energy Ltd.(A6A7),55.070504999999997,-115.586876000000004,945.600000000000023,941.600000000000023,02:22:07.000,BWL,J,Suspension,31 May 2018,,,
-115.396336,55.027014,,,"0028129",Cardinal Energy Ltd.(A6A7),55.027014000000001,-115.396336000000005,735.500000000000000,735.500000000000000,04:01:07.000,BWL,J,Abandoned,08 Sep 2006,,,./1.png
-115.472693,55.019546,,,"0028138",Cardinal Energy Ltd.(A6A7),55.019545999999998,-115.472693000000007,795.200000000000045,791.299999999999955,12:33:06.000,BWL,J,Abandoned,06 Jun 2011,,,./1.png
-115.536328,55.063253,,,"0028139",Cardinal Energy Ltd.(A6A7),55.063253000000003,-115.536327999999997,949.500000000000000,945.500000000000000,10:13:07.000,BWL,J,Issued,21 Apr 1965,,,
-115.447254,55.026463,,,"0028140",Cardinal Energy Ltd.(A6A7),55.026463000000000,-115.447254000000001,809.200000000000045,805.600000000000023,04:03:07.000,BWL,J,Issued,21 Apr 1965,,,
-115.320098,54.990459,,,"0028153",Cardinal Energy Ltd.(A6A7),54.990459000000001,-115.320098000000002,803.500000000000000,799.500000000000000,12:21:06.000,BWL,J,Suspension,06 Nov 2006,,,
-115.320098,54.990459,,,"0028153",Cardinal Energy Ltd.(A6A7),54.990459000000001,-115.320098000000002,803.500000000000000,799.500000000000000,12:21:06.000,BWL,J,Suspension,06 Nov 2006,,,
-115.561706,55.070483,,,"0028180",Cardinal Energy Ltd.(A6A7),55.070483000000003,-115.561706000000001,919.299999999999955,915.299999999999955,02:23:07.000,BWL,J,Issued,06 May 1965,,,
-115.497968,55.05605,,,"0028228",Cardinal Energy Ltd.(A6A7),55.056049999999999,-115.497968000000000,854.700000000000045,854.700000000000045,04:17:07.000,BWL,J,Suspension,29 Dec 2006,,,
-115.459069,55.019597,,,"0028262",Cardinal Energy Ltd.(A6A7),55.019596999999997,-115.459069000000000,776.500000000000000,772.600000000000023,10:33:06.000,BWL,J,Suspension,06 Nov 2006,,,
-115.459069,55.019597,,,"0028262",Cardinal Energy Ltd.(A6A7),55.019596999999997,-115.459069000000000,776.500000000000000,772.600000000000023,10:33:06.000,BWL,J,Suspension,06 Nov 2006,,,
-115.459069,55.019597,,,"0028262",Cardinal Energy Ltd.(A6A7),55.019596999999997,-115.459069000000000,776.500000000000000,772.600000000000023,10:33:06.000,BWL,J,Suspension,06 Nov 2006,,,
-115.459069,55.019597,,,"0028262",Cardinal Energy Ltd.(A6A7),55.019596999999997,-115.459069000000000,776.500000000000000,772.600000000000023,10:33:06.000,BWL,J,Suspension,06 Nov 2006,,,
-115.370022,54.990912,,,"0028264",Cardinal Energy Ltd.(A6A7),54.990912000000002,-115.370022000000006,909.799999999999955,906.200000000000045,12:19:06.000,BWL,J,Suspension,18 Oct 2017,,,
-115.370022,54.990912,,,"0028264",Cardinal Energy Ltd.(A6A7),54.990912000000002,-115.370022000000006,909.799999999999955,906.200000000000045,12:19:06.000,BWL,J,Suspension,18 Oct 2017,,,
-115.370022,54.990912,,,"0028264",Cardinal Energy Ltd.(A6A7),54.990912000000002,-115.370022000000006,909.799999999999955,906.200000000000045,12:19:06.000,BWL,J,Suspension,18 Oct 2017,,,
-115.548784,55.07048,,,"0028265",Cardinal Energy Ltd.(A6A7),55.070480000000003,-115.548783999999998,908.299999999999955,904.299999999999955,04:24:07.000,BWL,J,Issued,21 May 1965,,,
-115.561705,55.048616,,,"0028267",Cardinal Energy Ltd.(A6A7),55.048616000000003,-115.561705000000003,1024.099999999999909,1019.899999999999977,10:11:07.000,BWL,J,Suspension,30 Apr 2019,,,
-115.5878,55.056175,,,"0028268",Cardinal Energy Ltd.(A6A7),55.056175000000003,-115.587800000000001,1058.900000000000091,1054.900000000000091,02:15:07.000,BWL,J,Issued,21 May 1965,,,
-115.638407,55.084858,,,"0028288",Cardinal Energy Ltd.(A6A7),55.084857999999997,-115.638407000000001,857.100000000000023,852.200000000000045,02:29:07.000,BWL,J,Suspension,31 Aug 2016,,,
-115.638407,55.084858,,,"0028288",Cardinal Energy Ltd.(A6A7),55.084857999999997,-115.638407000000001,857.100000000000023,852.200000000000045,02:29:07.000,BWL,J,Suspension,31 Aug 2016,,,
-115.383882,55.034167,,,"0028292",Cardinal Energy Ltd.(A6A7),55.034166999999997,-115.383882000000000,726.100000000000023,721.200000000000045,10:01:07.000,BWL,J,Abandoned,29 Jun 2018,,,./1.png
-115.383882,55.034167,,,"0028292",Cardinal Energy Ltd.(A6A7),55.034166999999997,-115.383882000000000,726.100000000000023,721.200000000000045,10:01:07.000,BWL,J,Abandoned,29 Jun 2018,,,./1.png
-115.574163,55.063246,,,"0028293",Cardinal Energy Ltd.(A6A7),55.063245999999999,-115.574162999999999,999.100000000000023,995.200000000000045,12:14:07.000,BWL,J,Abandoned,14 Feb 2013,,,./1.png
-115.561705,55.062893,,,"0028306",Cardinal Energy Ltd.(A6A7),55.062893000000003,-115.561705000000003,953.399999999999977,949.500000000000000,10:14:07.000,BWL,J,Issued,31 May 1965,,,
-115.485407,55.048968,,,"0028348",Cardinal Energy Ltd.(A6A7),55.048968000000002,-115.485406999999995,873.899999999999977,873.899999999999977,10:08:07.000,BWL,J,Abandoned,05 Nov 2013,,,./1.png
-115.549492,54.953765,,,"0028428",Cardinal Energy Ltd.(A6A7),54.953764999999997,-115.549492000000001,1019.299999999999955,1015.000000000000000,04:12:06.000,BWL,J,Suspension,31 Oct 2016,,,
-115.549492,54.953765,,,"0028428",Cardinal Energy Ltd.(A6A7),54.953764999999997,-115.549492000000001,1019.299999999999955,1015.000000000000000,04:12:06.000,BWL,J,Suspension,31 Oct 2016,,,
-115.612397,55.092354,,,"0028444",Cardinal Energy Ltd.(A6A7),55.092354000000000,-115.612397000000001,880.600000000000023,876.299999999999955,10:28:07.000,BWL,J,RecCertified,09 Feb 2020,,,
-115.586983,55.06321,,,"0028445",Cardinal Energy Ltd.(A6A7),55.063209999999998,-115.586983000000004,1009.299999999999955,1005.299999999999955,10:15:07.000,"280",J,Amended,25 Sep 2002,Sour,,
-115.586983,55.06321,,,"0028445",Cardinal Energy Ltd.(A6A7),55.063209999999998,-115.586983000000004,1009.299999999999955,1005.299999999999955,10:15:07.000,"280",J,Amended,25 Sep 2002,Sour,,
-115.586983,55.06321,,,"0028445",Cardinal Energy Ltd.(A6A7),55.063209999999998,-115.586983000000004,1009.299999999999955,1005.299999999999955,10:15:07.000,"280",J,Amended,25 Sep 2002,Sour,,
-115.269246,54.794244,,,"0028446",Razor Energy Corp.(A7L1),54.794243999999999,-115.269245999999995,1183.200000000000045,1179.000000000000000,04:14:06.000,"360",J,Suspension,23 Oct 2017,Sour,,
-115.269246,54.794244,,,"0028446",Razor Energy Corp.(A7L1),54.794243999999999,-115.269245999999995,1183.400000000000091,1179.000000000000000,04:14:06.000,"360",J,Suspension,23 Oct 2017,Sour,,
-115.625797,55.05604,,,"0028457",BP Canada Energy Group ULC(A62D),55.056040000000003,-115.625797000000006,989.399999999999977,985.100000000000023,04:16:07.000,BWL,J,RecExempt,31 Dec 1998,,,./0.png
-115.257067,54.830257,,,"0028462",Razor Energy Corp.(A7L1),54.830257000000003,-115.257067000000006,1094.500000000000000,1090.299999999999955,10:26:06.000,BWL,J,Abandoned,28 Mar 2012,,,./1.png
-115.650489,55.063258,,,"0028464",Cardinal Energy Ltd.(A6A7),55.063257999999998,-115.650488999999993,915.000000000000000,910.700000000000045,12:17:07.000,BWL,J,Suspension,06 Nov 2006,,,
-115.497211,55.005522,,,"0028479",Cardinal Energy Ltd.(A6A7),55.005521999999999,-115.497210999999993,813.200000000000045,809.200000000000045,12:29:06.000,BWL,J,Issued,28 Jun 1965,,,
-115.382988,54.998204,,,"0028480",Cardinal Energy Ltd.(A6A7),54.998204000000001,-115.382987999999997,866.500000000000000,862.600000000000023,02:25:06.000,BWL,J,Suspension,06 Nov 2006,,,
-115.383789,55.026526,,,"0028540",Cardinal Energy Ltd.(A6A7),55.026525999999997,-115.383788999999993,776.600000000000023,776.600000000000023,02:01:07.000,BWL,J,Abandoned,04 May 2006,,,./1.png
-115.383202,55.041116,,,"0028543",Cardinal Energy Ltd.(A6A7),55.041116000000002,-115.383201999999997,737.000000000000000,737.000000000000000,02:12:07.000,BWL,J,Abandoned,07 Apr 2006,,,./1.png
-115.549209,54.946893,,,"0028602",Cardinal Energy Ltd.(A6A7),54.946893000000003,-115.549209000000005,1052.200000000000045,1050.000000000000000,12:01:06.000,BWL,J,Issued,21 Jul 1965,,,
-115.396305,55.012321,,,"0028626",Cardinal Energy Ltd.(A6A7),55.012321000000000,-115.396304999999998,807.700000000000045,804.100000000000023,04:36:06.000,BWL,J,Amended,11 May 1995,,,
-115.396305,55.012321,,,"0028626",Cardinal Energy Ltd.(A6A7),55.012321000000000,-115.396304999999998,807.700000000000045,804.100000000000023,04:36:06.000,BWL,J,Amended,11 May 1995,,,
-115.294708,54.794164,,,"0028653",Razor Energy Corp.(A7L1),54.794164000000002,-115.294708000000000,1084.799999999999955,1080.500000000000000,04:15:06.000,BWL,J,Issued,26 Jul 1965,,,
-115.294232,54.809047,,,"0028654",Razor Energy Corp.(A7L1),54.809047000000000,-115.294231999999994,1051.299999999999955,1047.599999999999909,04:22:06.000,BWL,J,Issued,26 Jul 1965,,,
-115.459981,55.026964,,,"0028680",Cardinal Energy Ltd.(A6A7),55.026964000000000,-115.459980999999999,767.000000000000000,767.000000000000000,02:04:07.000,BWL,J,Abandoned,21 Dec 1998,,,./1.png
-115.548944,55.07048,,,"0028681",Paramount Resources Ltd.(0AW4),55.070480000000003,-115.548944000000006,904.299999999999955,904.299999999999955,04:24:07.000,BWL,J,RecExempt,28 Jun 2007,,,./0.png
-115.524126,55.070081,,,"0028691",Cardinal Energy Ltd.(A6A7),55.070081000000002,-115.524125999999995,901.899999999999977,897.600000000000023,04:19:07.000,BWL,J,Abandoned,17 Feb 2015,,,./1.png
-115.562395,54.961352,,,"0028692",Cardinal Energy Ltd.(A6A7),54.961351999999998,-115.562394999999995,1016.500000000000000,1012.500000000000000,10:11:06.000,BWL,J,Suspension,30 Jun 2016,,,
-115.638366,55.077717,,,"0028693",Cardinal Energy Ltd.(A6A7),55.077717000000000,-115.638366000000005,878.399999999999977,874.200000000000045,10:20:07.000,BWL,J,Suspension,30 Apr 2018,,,
-115.371535,55.019566,,,"0028728",Cardinal Energy Ltd.(A6A7),55.019565999999998,-115.371534999999994,784.299999999999955,784.299999999999955,12:31:06.000,BWL,J,Suspension,31 Jan 2010,,,
-115.396461,55.048594,,,"0028729",Cardinal Energy Ltd.(A6A7),55.048594000000001,-115.396461000000002,780.399999999999977,775.700000000000045,12:12:07.000,BWL,J,Suspension,28 Apr 2016,,,
-115.396461,55.048594,,,"0028729",Cardinal Energy Ltd.(A6A7),55.048594000000001,-115.396461000000002,780.399999999999977,775.700000000000045,12:12:07.000,BWL,J,Suspension,28 Apr 2016,,,
-115.663619,55.070488,,,"0028744",Cardinal Energy Ltd.(A6A7),55.070487999999997,-115.663618999999997,868.100000000000023,864.100000000000023,02:19:07.000,BWL,J,Abandoned,15 Feb 2013,,,./1.png
-115.64964,55.049201,,,"0028745",Gulf Canada Limited(0002),55.049200999999996,-115.649640000000005,973.799999999999955,970.200000000000045,12:08:07.000,BWL,J,RecExempt,31 Dec 1998,,,./0.png
-115.460385,55.004746,,,"0028771",Cardinal Energy Ltd.(A6A7),55.004745999999997,-115.460385000000002,813.700000000000045,809.799999999999955,10:28:06.000,"280",J,Suspension,18 Dec 2014,Sour,,
-115.460385,55.004746,,,"0028771",Cardinal Energy Ltd.(A6A7),55.004745999999997,-115.460385000000002,813.700000000000045,809.799999999999955,10:28:06.000,"280",J,Suspension,18 Dec 2014,Sour,,
-115.561705,54.946916,,,"0028797",Cardinal Energy Ltd.(A6A7),54.946916000000002,-115.561705000000003,1131.400000000000091,1129.599999999999909,10:02:06.000,BWL,J,Suspension,18 Mar 2016,,,
-115.295012,54.764924,,,"0028821",Razor Energy Corp.(A7L1),54.764924000000001,-115.295012000000000,1173.799999999999955,1169.799999999999955,04:03:06.000,"360",J,Suspension,24 Sep 2017,Sour,,
-115.295012,54.764924,,,"0028821",Razor Energy Corp.(A7L1),54.764924000000001,-115.295012000000000,,1169.799999999999955,04:03:06.000,"360",J,Suspension,24 Sep 2017,Sour,,
-115.61169,55.048735,,,"0028854",Cardinal Energy Ltd.(A6A7),55.048735000000001,-115.611689999999996,1070.200000000000045,1066.500000000000000,10:09:07.000,BWL,J,RecCertified,24 Jul 2020,,,
-115.561761,54.968695,,,"0028857",Cardinal Energy Ltd.(A6A7),54.968694999999997,-115.561761000000004,957.700000000000045,953.700000000000045,02:14:06.000,BWL,J,Amended,27 Apr 2000,,,
-115.561761,54.968695,,,"0028857",Cardinal Energy Ltd.(A6A7),54.968694999999997,-115.561761000000004,957.700000000000045,953.700000000000045,02:14:06.000,BWL,J,Amended,27 Apr 2000,,,
-115.561761,54.968695,,,"0028857",Cardinal Energy Ltd.(A6A7),54.968694999999997,-115.561761000000004,957.700000000000045,953.700000000000045,02:14:06.000,BWL,J,Amended,27 Apr 2000,,,
-115.574172,55.049059,,,"0028859",Cardinal Energy Ltd.(A6A7),55.049059000000000,-115.574172000000004,1070.200000000000045,1065.900000000000091,12:11:07.000,BWL,J,Abandoned,20 Sep 2008,,,./1.png
-115.625745,55.048655,,,"0028875",Cardinal Energy Ltd.(A6A7),55.048654999999997,-115.625744999999995,1021.700000000000045,1017.700000000000045,12:09:07.000,BWL,J,Issued,31 Aug 1965,,,
-115.574233,54.866863,,,"0028890",Acquisition Oil Corp.(A7N3),54.866863000000002,-115.574233000000007,1016.799999999999955,1012.500000000000000,04:11:06.000,BWL,J,Abandoned,22 Nov 1999,,,./1.png
-115.49853,55.011851,,,"0028902",Cardinal Energy Ltd.(A6A7),55.011851000000000,-115.498530000000002,832.100000000000023,827.500000000000000,04:32:06.000,BWL,J,Abandoned,21 May 2010,,,./1.png
-115.345495,55.027391,,,"0028926",Cardinal Energy Ltd.(A6A7),55.027391000000001,-115.345495000000000,736.500000000000000,732.399999999999977,04:05:07.000,BWL,J,Amended,19 Jan 2002,,,
-115.345495,55.027391,,,"0028926",Cardinal Energy Ltd.(A6A7),55.027391000000001,-115.345495000000000,736.500000000000000,732.399999999999977,04:05:07.000,BWL,J,Amended,19 Jan 2002,,,
-115.460706,55.048368,,,"0028952",Cardinal Energy Ltd.(A6A7),55.048368000000004,-115.460706000000002,821.100000000000023,817.500000000000000,10:09:07.000,BWL,J,Abandoned,04 Feb 2015,,,./1.png
-115.269614,54.83742,,,"0028991",Razor Energy Corp.(A7L1),54.837420000000002,-115.269614000000004,1029.599999999999909,1025.299999999999955,04:35:06.000,BWL,J,Issued,17 Sep 1965,,,
-115.370429,55.02661,,,"0028992",Cardinal Energy Ltd.(A6A7),55.026609999999998,-115.370429000000001,767.100000000000023,762.399999999999977,04:06:07.000,BWL,J,Suspension,31 Mar 2017,,,
-115.370429,55.02661,,,"0028992",Cardinal Energy Ltd.(A6A7),55.026609999999998,-115.370429000000001,767.100000000000023,762.399999999999977,04:06:07.000,BWL,J,Suspension,31 Mar 2017,,,
-115.421722,55.048644,,,"0028994",Cardinal Energy Ltd.(A6A7),55.048644000000003,-115.421722000000003,810.399999999999977,805.299999999999955,12:11:07.000,BWL,J,Suspension,30 Nov 2011,,,
-115.421722,55.048644,,,"0028994",Cardinal Energy Ltd.(A6A7),55.048644000000003,-115.421722000000003,810.399999999999977,805.299999999999955,12:11:07.000,BWL,J,Suspension,30 Nov 2011,,,
-115.421722,55.048644,,,"0028994",Cardinal Energy Ltd.(A6A7),55.048644000000003,-115.421722000000003,810.399999999999977,805.299999999999955,12:11:07.000,BWL,J,Suspension,30 Nov 2011,,,
-115.421722,55.048644,,,"0028994",Cardinal Energy Ltd.(A6A7),55.048644000000003,-115.421722000000003,810.399999999999977,805.299999999999955,12:11:07.000,BWL,J,Suspension,30 Nov 2011,,,
-115.320203,54.837792,,,"0029039",Razor Energy Corp.(A7L1),54.837792000000000,-115.320203000000006,938.500000000000000,933.600000000000023,04:33:06.000,BWL,J,Suspension,13 Sep 2019,,,
-115.549826,55.077425,,,"0029128",Cardinal Energy Ltd.(A6A7),55.077424999999998,-115.549825999999996,867.600000000000023,867.600000000000023,12:24:07.000,BWL,J,Abandoned,29 Dec 1998,,,./1.png
-115.371061,54.983217,,,"0029148",Cardinal Energy Ltd.(A6A7),54.983217000000003,-115.371060999999997,940.600000000000023,936.700000000000045,04:19:06.000,BWL,J,Issued,14 Oct 1965,,,
-115.383792,55.048623,,,"0029155",Cardinal Energy Ltd.(A6A7),55.048622999999999,-115.383792000000000,776.899999999999977,776.899999999999977,10:12:07.000,BWL,J,Abandoned,13 Aug 2009,,,./1.png
-115.333671,55.019133,,,"0029195",Cardinal Energy Ltd.(A6A7),55.019132999999997,-115.333670999999995,755.299999999999955,751.000000000000000,10:32:06.000,BWL,J,Suspension,16 Jul 2010,,,
-115.675171,55.070938,,,"0029256",Paramount Resources Ltd.(0AW4),55.070937999999998,-115.675171000000006,848.899999999999977,844.899999999999977,04:19:07.000,BWL,J,RecExempt,31 Dec 1998,,,./0.png
-115.358606,55.019533,,,"0029284",Cardinal Energy Ltd.(A6A7),55.019533000000003,-115.358605999999995,771.799999999999955,768.100000000000023,10:31:06.000,BWL,J,Abandoned,06 Aug 2009,,,./1.png
-115.573752,54.968495,,,"0029288",Cardinal Energy Ltd.(A6A7),54.968494999999997,-115.573751999999999,979.000000000000000,975.100000000000023,04:14:06.000,BWL,J,Abandoned,13 Nov 2000,,,./1.png
-115.510102,55.012758,,,"0029299",Cardinal Energy Ltd.(A6A7),55.012757999999998,-115.510102000000003,830.899999999999977,826.899999999999977,02:31:06.000,BWL,J,Abandoned,29 May 2012,,,./1.png
-115.573878,54.954414,,,"0029367",Cardinal Energy Ltd.(A6A7),54.954414000000000,-115.573877999999993,1081.400000000000091,1077.500000000000000,04:11:06.000,BWL,J,Issued,12 Nov 1965,,,
-115.471781,55.005092,,,"0029369",Cardinal Energy Ltd.(A6A7),55.005091999999998,-115.471780999999993,801.299999999999955,797.399999999999977,12:28:06.000,BWL,J,Issued,12 Nov 1965,,,
-115.372165,55.041262,,,"0029380",Cardinal Energy Ltd.(A6A7),55.041262000000003,-115.372164999999995,715.700000000000045,711.399999999999977,04:07:07.000,BWL,J,Abandoned,07 Apr 2006,,,./1.png
-115.637885,55.106332,,,"0029413",Cardinal Energy Ltd.(A6A7),55.106332000000002,-115.637884999999997,823.200000000000045,817.000000000000000,10:32:07.000,BWL,J,Suspension,30 Nov 2016,,,
-115.637885,55.106332,,,"0029413",Cardinal Energy Ltd.(A6A7),55.106332000000002,-115.637884999999997,823.200000000000045,817.000000000000000,10:32:07.000,BWL,J,Suspension,30 Nov 2016,,,
-115.637885,55.106332,,,"0029413",Cardinal Energy Ltd.(A6A7),55.106332000000002,-115.637884999999997,823.200000000000045,817.000000000000000,10:32:07.000,BWL,J,Suspension,30 Nov 2016,,,
-115.305849,55.157956,,,"0029456",Suncor Energy Inc.(0054),55.157955999999999,-115.305848999999995,675.700000000000045,671.799999999999955,04:22:07.000,BWL,J,RecExempt,31 Dec 1998,,,./0.png
-115.586409,55.04899,,,"0029485",Cardinal Energy Ltd.(A6A7),55.048990000000003,-115.586409000000003,1111.900000000000091,1107.900000000000091,10:10:07.000,BWL,J,RecCertified,09 May 2020,,,
-115.396354,55.056067,,,"0029493",Cardinal Energy Ltd.(A6A7),55.056066999999999,-115.396354000000002,791.299999999999955,791.299999999999955,04:13:07.000,BWL,J,Suspension,25 Apr 2016,,,
-115.396354,55.056067,,,"0029493",Cardinal Energy Ltd.(A6A7),55.056066999999999,-115.396354000000002,791.299999999999955,791.299999999999955,04:13:07.000,BWL,J,Suspension,25 Apr 2016,,,
-115.396474,54.910095,,,"0029495",Acquisition Oil Corp.(A7N3),54.910094999999998,-115.396473999999998,900.700000000000045,897.000000000000000,04:25:06.000,BWL,J,Suspension,28 Dec 2006,,,
-115.535784,54.786549,,,"0029570",Razor Energy Corp.(A7L1),54.786549000000001,-115.535784000000007,1093.299999999999955,1089.400000000000091,10:12:06.000,BWL,J,Suspension,16 Sep 2010,,,
-115.56175,54.939486,,,"0029583",Cardinal Energy Ltd.(A6A7),54.939486000000002,-115.561750000000004,1134.700000000000045,1129.200000000000045,02:02:06.000,BWL,J,Amended,16 Mar 2001,,,
-115.56175,54.939486,,,"0029583",Cardinal Energy Ltd.(A6A7),54.939486000000002,-115.561750000000004,1134.700000000000045,1129.200000000000045,02:02:06.000,BWL,J,Amended,16 Mar 2001,,,
-115.56175,54.939486,,,"0029583",Cardinal Energy Ltd.(A6A7),54.939486000000002,-115.561750000000004,1134.700000000000045,1129.200000000000045,02:02:06.000,BWL,J,Amended,16 Mar 2001,,,
-115.548979,54.939674,,,"0029584",Cardinal Energy Ltd.(A6A7),54.939673999999997,-115.548979000000003,1052.200000000000045,1047.900000000000091,04:01:06.000,BWL,J,Abandoned,20 Nov 1995,,,./1.png
-115.613137,55.041018,,,"0029585",Cardinal Energy Ltd.(A6A7),55.041018000000001,-115.613136999999995,1063.799999999999955,1059.799999999999955,02:09:07.000,BWL,J,Issued,10 Dec 1965,,,
-115.586531,54.939681,,,"0029606",Cardinal Energy Ltd.(A6A7),54.939681000000000,-115.586530999999994,1238.700000000000045,1235.000000000000000,02:03:06.000,BWL,J,Abandoned,26 Feb 2000,,,./1.png
-115.625018,55.041814,,,"0029677",Cardinal Energy Ltd.(A6A7),55.041814000000002,-115.625017999999997,1078.099999999999909,1073.799999999999955,04:09:07.000,BWL,J,Issued,23 Dec 1965,,,
